,Date,Time,Temperature,Pression,RAW465,RAW540,RAW619,Altitude,Latitude,Longitude,Elevation,AOT465,AOT540,AOT619,Alpha,RÂ²,Datetime,N,E,sza_rad,air_mass,day_of_year,E0
219,2024-08-23,14:01:03,33,843,2174.3347785277315,2454.9270188351584,2037.6098323415674,01612,4648.80100N,00950.66694E,40.7,0.1377,0.1099,0.0931,1.37,1.0,2024-08-23 14:01:03,46.81335,9.844449,0.8604473212332044,1.5335108844402192,236,0.9800698682853823
220,2024-08-29,07:12:54,23,849,1645.2259496967804,2014.5623873838126,1756.1286265780104,01616,4648.79236N,00950.67775E,26.1,0.1613,0.1273,0.1056,1.48,1.0,2024-08-29 07:12:54,46.813206,9.844629166666667,1.1152653920243765,2.2730415214619573,242,0.9828437244732358
221,2024-08-29,07:13:08,23,849,1654.383051457616,2018.6322103886284,1765.285728338846,01616,4648.79244N,00950.67683E,26.1,0.1593,0.1267,0.1036,1.5,1.0,2024-08-29 07:13:08,46.81320733333333,9.844613833333334,1.1152653920243765,2.2730415214619573,242,0.9828437244732358
222,2024-08-29,07:13:22,23,849,1651.330684204004,2021.6845776422404,1764.268272587642,0000M,4648.79225N,00950.67808E,26.1,0.1605,0.1264,0.1041,1.52,1.0,2024-08-29 07:13:22,46.813204166666665,9.844634666666666,1.1152653920243765,2.2730415214619573,242,0.9828437244732358
223,2024-08-29,07:33:39,23,849,1798.8617681285762,2146.8316350403256,1848.7170999375694,01613,4648.79133N,00950.68079E,29.4,0.1561,0.1234,0.1011,1.52,1.0,2024-08-29 07:33:39,46.813188833333335,9.844679833333334,1.0576695267085636,2.0370591844852357,242,0.9828437244732358
224,2024-08-29,07:33:56,23,849,1792.7570336213525,2143.7792677867137,1843.6298211815497,0000M,4648.79262N,00950.67749E,29.5,0.1582,0.1244,0.1027,1.51,1.0,2024-08-29 07:33:56,46.81321033333333,9.844624833333333,1.0559241974565694,2.0307720446801567,242,0.9828437244732358
225,2024-08-29,07:34:39,23,849,1795.8094008749642,2139.709444781898,1843.6298211815497,01613,4648.79170N,00950.67876E,29.6,0.1585,0.1261,0.1033,1.5,1.0,2024-08-29 07:34:39,46.813195,9.844646,1.054178868204575,2.024529742569355,242,0.9828437244732358
226,2024-08-29,07:48:09,24,849,1878.223316722484,2216.018626122194,1886.3629627321154,01629,4648.78717N,00950.68829E,31.8,0.1560,0.1226,0.1025,1.47,1.0,2024-08-29 07:48:09,46.8131195,9.844804833333333,1.0157816246606999,1.8976923843440396,242,0.9828437244732358
227,2024-08-29,07:48:24,24,849,1885.3455069809115,2227.2106393854374,1897.554975995359,01629,4648.78693N,00950.68977E,31.8,0.1544,0.1202,0.0995,1.54,1.0,2024-08-29 07:48:24,46.8131155,9.8448295,1.0157816246606999,1.8976923843440396,242,0.9828437244732358
228,2024-08-29,07:48:41,24,849,1880.2582282248918,2221.1059048782136,1891.4502414881351,01628,4648.78713N,00950.68967E,31.9,0.1562,0.1219,0.1015,1.51,1.0,2024-08-29 07:48:41,46.813118833333334,9.844827833333333,1.0140362954087054,1.89236838868895,242,0.9828437244732358
229,2024-08-29,07:59:39,25,849,1945.3753963019444,2275.0310596920226,1932.148471536293,01627,4648.78731N,00950.68629E,33.6,0.1526,0.1194,0.0978,1.56,1.0,2024-08-29 07:59:39,46.813121833333334,9.8447715,0.9843656981248018,1.8070387980577343,242,0.9828437244732358
230,2024-08-29,07:59:56,25,849,1941.3055732971286,2272.996148189615,1922.9913697754575,0000M,4648.78901N,00950.68507E,33.6,0.1541,0.1201,0.1006,1.49,0.99,2024-08-29 07:59:56,46.81315016666667,9.844751166666667,0.9843656981248018,1.8070387980577343,242,0.9828437244732358
231,2024-08-29,08:00:13,25,849,1951.480130809168,2280.1183384480423,1936.218294541109,0000M,4648.78910N,00950.68500E,33.7,0.1516,0.1186,0.0970,1.56,1.0,2024-08-29 08:00:13,46.81315166666667,9.84475,0.9826203688728075,1.8023070081094419,242,0.9828437244732358
232,2024-08-29,08:55:31,26,849,2161.0760155571807,2459.190550659937,2043.051148417523,01613,4648.79119N,00950.67533E,41.6,0.1465,0.1123,0.0941,1.55,0.99,2024-08-29 08:55:31,46.8131865,9.844588833333333,0.8447393579652555,1.5061914727017875,242,0.9828437244732358
233,2024-08-29,08:55:44,26,849,2159.041104054773,2459.190550659937,2036.9464139102995,01613,4648.79123N,00950.67520E,41.7,0.1473,0.1124,0.0962,1.49,0.98,2024-08-29 08:55:44,46.813187166666665,9.844586666666666,0.8429940287132611,1.5032386796594364,242,0.9828437244732358
234,2024-08-29,08:56:01,26,849,2146.8316350403256,2447.9985373966933,2031.8591351542798,01615,4648.79139N,00950.67523E,41.7,0.1513,0.1156,0.0980,1.52,0.99,2024-08-29 08:56:01,46.81318983333333,9.844587166666667,0.8429940287132611,1.5032386796594364,242,0.9828437244732358
235,2024-08-29,09:19:16,27,849,2198.721878351727,2484.6269444400355,2060.34789618799,01572,4648.79026N,00950.64657E,44.6,0.1520,0.1173,0.0975,1.56,1.0,2024-08-29 09:19:16,46.813171,9.8441095,0.7923794804054256,1.4241909164025093,242,0.9828437244732358
236,2024-08-29,09:19:36,27,849,2195.669511098115,2480.55712143522,2051.1907944271547,01599,4648.79221N,00950.66787E,44.7,0.1532,0.1186,0.1007,1.47,0.99,2024-08-29 09:19:36,46.8132035,9.8444645,0.7906341511534313,1.4216768991924045,242,0.9828437244732358
237,2024-08-29,09:37:49,27,849,2275.0310596920226,2552.7964797707,2101.046126236148,01605,4648.79239N,00950.67303E,46.7,0.1385,0.1054,0.0892,1.54,0.99,2024-08-29 09:37:49,46.8132065,9.8445505,0.7557275661135446,1.3740552795890881,242,0.9828437244732358
238,2024-08-29,09:38:46,27,849,2281.1357941992464,2552.7964797707,2103.081037738556,01610,4648.79266N,00950.67490E,46.8,0.1370,0.1058,0.0887,1.52,0.99,2024-08-29 09:38:46,46.813211,9.844581666666667,0.7539822368615504,1.3718011480649182,242,0.9828437244732358
239,2024-08-29,09:39:07,27,849,2281.1357941992464,2551.779024019496,2105.115949240964,01608,4648.79209N,00950.67324E,46.8,0.1372,0.1062,0.0881,1.55,1.0,2024-08-29 09:39:07,46.8132015,9.844554,0.7539822368615504,1.3718011480649182,242,0.9828437244732358
240,2024-08-29,09:55:40,27,849,2276.0485154432267,2546.691745263476,2088.8366572217005,01629,4648.79172N,00950.69058E,48.4,0.1467,0.1131,0.0979,1.42,0.98,2024-08-29 09:55:40,46.81319533333333,9.844843,0.7260569688296411,1.337259365470342,242,0.9828437244732358
241,2024-08-29,09:55:56,27,849,2277.065971194431,2545.6742895122725,2101.046126236148,01623,4648.79257N,00950.68503E,48.4,0.1464,0.1134,0.0936,1.56,1.0,2024-08-29 09:55:56,46.8132095,9.8447505,0.7260569688296411,1.337259365470342,242,0.9828437244732358
242,2024-08-29,09:56:07,27,849,2286.223072955266,2556.8663027755156,2106.133404992168,01619,4648.79235N,00950.68344E,48.5,0.1435,0.1102,0.0919,1.56,0.99,2024-08-29 09:56:07,46.813205833333335,9.844724,0.7243116395776468,1.3351924182467427,242,0.9828437244732358
243,2024-08-29,10:09:54,27,849,2289.275440208878,2555.848847024312,2101.046126236148,01632,4648.79576N,00950.67416E,49.6,0.1479,0.1142,0.0965,1.49,0.99,2024-08-29 10:09:54,46.81326266666667,9.844569333333334,0.7051130178057091,1.313131578678673,242,0.9828437244732358
244,2024-08-29,10:10:14,27,849,2293.3452632136937,2563.9884930339435,2104.0984934897597,01623,4648.79513N,00950.67604E,49.6,0.1466,0.1119,0.0955,1.5,0.98,2024-08-29 10:10:14,46.813252166666665,9.844600666666667,0.7051130178057091,1.313131578678673,242,0.9828437244732358
245,2024-08-29,10:10:29,27,849,2300.4674534721216,2576.1979620483908,2115.2905067530032,01618,4648.79500N,00950.67500E,49.6,0.1443,0.1083,0.0915,1.6,0.99,2024-08-29 10:10:29,46.81325,9.844583333333333,0.7051130178057091,1.313131578678673,242,0.9828437244732358
246,2024-08-29,10:10:44,27,849,2289.275440208878,2556.8663027755156,2105.115949240964,01608,4648.79402N,00950.67505E,49.7,0.1481,0.1141,0.0952,1.55,0.99,2024-08-29 10:10:44,46.81323366666667,9.844584166666667,0.7033676885537148,1.3111859520887792,242,0.9828437244732358
247,2024-08-29,11:33:54,25,848,2209.9138916149705,2491.7491346984634,2043.051148417523,01603,4648.79516N,00950.67260E,52.1,0.1872,0.1422,0.1247,1.43,0.97,2024-08-29 11:33:54,46.81325266666666,9.844543333333334,0.6614797865058508,1.2672920658506186,242,0.9828437244732358
248,2024-08-29,11:34:09,25,848,2216.018626122194,2494.801501952075,2055.2606174319703,01606,4648.79436N,00950.67096E,52.1,0.1850,0.1413,0.1199,1.52,0.99,2024-08-29 11:34:09,46.813239333333335,9.844516,0.6614797865058508,1.2672920658506186,242,0.9828437244732358
249,2024-08-29,11:34:35,26,848,2215.00117037099,2492.766590449667,2056.2780731831745,0000M,4648.79349N,00950.66700E,52.1,0.1853,0.1419,0.1195,1.54,0.99,2024-08-29 11:34:35,46.81322483333334,9.84445,0.6614797865058508,1.2672920658506186,242,0.9828437244732358
250,2024-08-29,12:12:34,27,848,2224.1582721318255,2504.9760594641143,2068.4875421976217,01639,4648.78014N,00950.65600E,50.5,0.1744,0.1327,0.1108,1.59,0.99,2024-08-29 12:12:34,46.81300233333333,9.844266666666666,0.6894050545377601,1.2959670045887168,242,0.9828437244732358
251,2024-08-29,12:12:54,27,848,2225.1757278830296,2503.9586037129106,2072.5573652024377,01641,4648.78003N,00950.65586E,50.5,0.1739,0.1329,0.1092,1.63,1.0,2024-08-29 12:12:54,46.8130005,9.844264333333333,0.6894050545377601,1.2959670045887168,242,0.9828437244732358
252,2024-08-29,12:13:24,28,848,2220.08844912701,2497.853869205687,2062.3828076903983,01642,4648.78085N,00950.65672E,50.4,0.1755,0.1347,0.1129,1.55,0.99,2024-08-29 12:13:24,46.81301416666667,9.844278666666666,0.6911503837897546,1.2978362271847272,242,0.9828437244732358
272,2024-10-11,14:55:35,21,964,1201.2319008886036,1637.411226356012,1537.06017425531,00463,4721.39185N,00834.42458E,16.3,0.1111,0.0912,0.0736,1.44,1.0,2024-10-11 14:55:35,47.35653083333333,8.573743,1.286307658719821,3.562944831772795,285,1.0064667772356446
273,2024-10-11,14:56:27,20,964,1193.2833027024092,1631.4497777163663,1525.1372769760185,00468,4721.39361N,00834.42086E,16.2,0.1107,0.0907,0.0747,1.37,1.0,2024-10-11 14:56:27,47.35656016666667,8.573681,1.2880529879718152,3.5843436523721612,285,1.0064667772356446
274,2024-10-14,11:25:05,25,965,2142.4944798557754,2477.7551901295033,2055.2076677135033,00493,4722.77015N,00832.90362E,34.1,0.0808,0.0625,0.0584,1.14,0.92,2024-10-14 11:25:05,47.3795025,8.548393666666666,0.9756390518648302,1.7836789978888938,288,1.0081706255529783
291,2024-10-21,14:01:47,24,971,1635.2630324351803,2053.2184781874953,1780.5099603916585,0000M,4722.76204N,00832.91264E,20.2,0.0706,0.0590,0.0563,0.8,0.91,2024-10-21 14:01:47,47.379367333333334,8.548544,1.218239817892042,2.896047540648318,295,1.012069598085042
293,2024-10-21,14:02:38,24,971,1620.4419173375804,2033.4569913906955,1766.6769196338987,00487,4722.75883N,00832.91269E,20.1,0.0725,0.0615,0.0583,0.77,0.93,2024-10-21 14:02:38,47.379313833333335,8.548544833333333,1.2199851471440364,2.9098553474704016,295,1.012069598085042
297,2024-10-21,15:08:06,22,973,1024.6330904140677,1496.932624857582,1418.874752010223,00430,4722.72337N,00832.82328E,11.3,0.0495,0.0449,0.0431,0.49,0.96,2024-10-21 15:08:06,47.378722833333335,8.547054666666666,1.3735741213195374,5.103443111196538,295,1.012069598085042
298,2024-10-21,15:08:28,22,973,1019.6927187148677,1493.968401838062,1416.898603330543,00439,4722.72690N,00832.82629E,11.2,0.0493,0.0445,0.0428,0.5,0.95,2024-10-21 15:08:28,47.37878166666667,8.547104833333334,1.3753194505715316,5.148419904713411,295,1.012069598085042
299,2024-10-21,15:08:45,22,973,1016.7284956953478,1490.0161044787021,1416.898603330543,00453,4722.73185N,00832.83200E,11.2,0.0490,0.0444,0.0424,0.51,0.97,2024-10-21 15:08:45,47.378864166666666,8.5472,1.3753194505715316,5.148419904713411,295,1.012069598085042
300,2024-10-21,15:10:00,22,973,995.978934558708,1469.2665433420623,1401.089413893103,00476,4722.75940N,00832.81615E,11.0,0.0491,0.0445,0.0426,0.5,0.97,2024-10-21 15:10:00,47.37932333333333,8.546935833333333,1.3788101090755203,5.240843064167846,295,1.012069598085042
301,2024-10-21,15:10:26,22,973,995.978934558708,1471.2426920217422,1408.005934271983,00476,4722.75739N,00832.81320E,10.9,0.0477,0.0433,0.0410,0.54,0.98,2024-10-21 15:10:26,47.37928983333333,8.546886666666667,1.3805554383275145,5.288334738206553,295,1.012069598085042
302,2024-10-21,15:12:07,22,973,974.2412990822282,1446.5408335257425,1393.1848191743832,00482,4722.75729N,00832.81473E,10.7,0.0465,0.0429,0.0403,0.5,1.0,2024-10-21 15:12:07,47.37928816666667,8.546912166666667,1.3840460968315034,5.385997896947074,295,1.012069598085042
303,2024-10-21,15:13:29,22,973,932.7421768089488,1400.1013395532632,1346.7453252019038,00474,4722.75893N,00832.81191E,10.5,0.0500,0.0459,0.0443,0.43,0.96,2024-10-21 15:13:29,47.3793155,8.546865166666667,1.387536755335492,5.487404265987041,295,1.012069598085042
304,2024-10-21,15:15:14,22,973,904.0880209535891,1367.4948863385434,1328.959987084784,00478,4722.75995N,00832.81560E,10.2,0.0497,0.0461,0.0437,0.46,0.99,2024-10-21 15:15:14,47.3793325,8.546926666666666,1.392772743091475,5.647013956116762,295,1.012069598085042
305,2024-10-21,15:15:40,22,973,905.0760952934291,1371.4471836979035,1331.924210104304,0000M,4722.75912N,00832.81152E,10.1,0.0481,0.0446,0.0425,0.43,0.99,2024-10-21 15:15:40,47.37931866666667,8.546858666666667,1.3945180723434694,5.702336026250833,295,1.012069598085042
306,2024-10-21,15:17:41,22,973,831.95859414527,1273.6278240537447,1244.973668198385,00479,4722.75726N,00832.81474E,9.8,0.0555,0.0525,0.0506,0.33,0.99,2024-10-21 15:17:41,47.37928766666667,8.546912333333333,1.3997540600994522,5.875112757511492,295,1.012069598085042
307,2024-10-21,15:18:57,22,973,819.1136277273501,1264.7351549951848,1239.045222159345,0000M,4722.75811N,00832.81331E,9.6,0.0535,0.0505,0.0490,0.31,0.98,2024-10-21 15:18:57,47.379301833333336,8.5468885,1.4032447186034411,5.996327367635284,295,1.012069598085042
308,2024-10-21,15:19:26,22,973,812.1971073484702,1256.830560276465,1236.080999139825,00474,4722.75806N,00832.81186E,9.6,0.0531,0.0503,0.0484,0.32,0.99,2024-10-21 15:19:26,47.379301,8.546864333333334,1.4032447186034411,5.996327367635284,295,1.012069598085042
316,2024-11-02,08:02:35,19,860,1648.7275915913485,2078.8304415717002,1824.5002174965607,01499,4610.31900N,00718.49019E,15.2,0.0276,0.0254,0.0248,0.37,0.91,2024-11-02 08:02:35,46.17198333333333,7.308169833333333,1.3055062804917585,3.814039943157823,307,1.0183610734502433
320,2024-11-02,08:10:12,21,860,1689.9703306305603,2107.307570908299,1839.2297671534222,01483,4610.31764N,00718.48805E,16.2,0.0327,0.0296,0.0284,0.49,0.95,2024-11-02 08:10:12,46.17196066666666,7.308134166666667,1.2880529879718152,3.5843436523721612,307,1.0183610734502433
321,2024-11-02,08:11:42,21,860,1721.3933698985313,2141.6765201076423,1867.7068964900209,01492,4610.32104N,00718.48971E,16.3,0.0298,0.0265,0.0252,0.58,0.96,2024-11-02 08:11:42,46.172017333333336,7.308161833333333,1.286307658719821,3.562944831772795,307,1.0183610734502433
322,2024-11-02,08:13:43,21,860,1749.87049923513,2173.099559375613,1889.3102359867507,01485,4610.32067N,00718.48889E,16.6,0.0280,0.0243,0.0233,0.64,0.92,2024-11-02 08:13:43,46.172011166666664,7.308148166666666,1.281071670963838,3.5003175280933436,307,1.0183610734502433
323,2024-11-02,08:15:33,22,860,1742.0147394181372,2157.3880397416274,1877.5265962612616,01496,4610.32105N,00718.49051E,16.8,0.0318,0.0281,0.0263,0.67,0.97,2024-11-02 08:15:33,46.1720175,7.3081751666666666,1.2775810124598492,3.4598269483551616,307,1.0183610734502433
331,2024-11-02,08:31:03,23,860,1876.5446262841376,2274.2424670193946,1951.1743445455686,01496,4610.32007N,00718.49113E,18.7,0.0290,0.0251,0.0241,0.65,0.92,2024-11-02 08:31:03,46.17200116666667,7.3081855,1.2444197566719568,3.1190252090948043,307,1.0183610734502433
332,2024-11-02,08:33:07,23,860,1891.274175940999,2287.0080767220074,1960.9940443168093,01488,4610.32232N,00718.48980E,18.9,0.0289,0.0249,0.0237,0.7,0.94,2024-11-02 08:33:07,46.172038666666666,7.308163333333333,1.2409290981679681,3.087206626808415,307,1.0183610734502433
339,2024-11-02,09:03:46,22,860,2037.5877025324885,2404.8444739768984,2030.71391269262,01448,4610.31343N,00718.48040E,22.2,0.0327,0.0270,0.0256,0.85,0.91,2024-11-02 09:03:46,46.1718905,7.3080066666666665,1.1833332328521553,2.6466173978206533,307,1.0183610734502433
340,2024-11-02,09:05:42,21,860,2034.6417926011163,2395.0247742056576,2020.894212921379,01475,4610.32515N,00718.48635E,22.4,0.0348,0.0296,0.0282,0.74,0.92,2024-11-02 09:05:42,46.172085833333334,7.308105833333333,1.1798425743481666,2.6241871897195566,307,1.0183610734502433
365,2024-11-27,13:19:46,20,859,1357.898913441172,1808.9118667960065,1647.5580946906132,00461,4722.57197N,00832.81988E,15.6,0.0819,0.0663,0.0517,1.61,0.99,2024-11-27 13:19:46,47.3761995,8.546998,1.2985249634837812,3.7185804962686833,332,1.028795285254142
366,2024-11-27,13:20:35,21,970,1378.3111376231795,1831.2681123286816,1667.9703188726207,00460,4722.57233N,00832.82075E,15.6,0.0555,0.0506,0.0409,1.06,0.94,2024-11-27 13:20:35,47.3762055,8.5470125,1.2985249634837812,3.7185804962686833,332,1.028795285254142
367,2024-11-27,13:21:09,20,970,1364.7029881685078,1818.6319735493435,1652.4181480672817,00460,4722.57245N,00832.82181E,15.5,0.0574,0.0519,0.0431,1.0,0.96,2024-11-27 13:21:09,47.3762075,8.547030166666667,1.3002702927357754,3.7419775358429965,332,1.028795285254142
368,2024-11-27,13:21:47,20,970,1360.8149454671732,1813.771920172675,1649.5021160412805,00455,4722.57306N,00832.82184E,15.5,0.0573,0.0520,0.0431,0.99,0.96,2024-11-27 13:21:47,47.37621766666667,8.547030666666666,1.3002702927357754,3.7419775358429965,332,1.028795285254142
369,2024-11-27,13:22:03,20,970,1370.5350522205101,1830.2961016533477,1666.0262975219532,00453,4722.57302N,00832.82197E,15.4,0.0551,0.0494,0.0403,1.08,0.96,2024-11-27 13:22:03,47.376217,8.547032833333333,1.3020156219877697,3.7656824081624594,332,1.028795285254142
370,2024-11-27,13:22:23,20,970,1364.7029881685078,1819.603984224677,1651.4461373919478,0000M,4722.57283N,00832.82192E,15.4,0.0557,0.0506,0.0424,0.95,0.96,2024-11-27 13:22:23,47.37621383333333,8.547032,1.3020156219877697,3.7656824081624594,332,1.028795285254142
371,2024-11-27,13:22:43,20,970,1354.0108707398372,1805.9958347700053,1642.6980413139447,00449,4722.57257N,00832.82188E,15.4,0.0574,0.0523,0.0436,0.95,0.96,2024-11-27 13:22:43,47.3762095,8.547031333333333,1.3020156219877697,3.7656824081624594,332,1.028795285254142
372,2024-11-27,13:23:15,20,970,1362.7589668178405,1816.6879521986762,1654.362169417949,00447,4722.57228N,00832.82163E,15.3,0.0549,0.0503,0.0414,0.98,0.95,2024-11-27 13:23:15,47.376204666666666,8.547027166666666,1.3037609512397643,3.789701146559783,332,1.028795285254142
373,2024-11-27,13:23:41,20,970,1357.898913441172,1810.8558881466738,1640.7540199632772,00447,4722.57237N,00832.82151E,15.3,0.0553,0.0507,0.0433,0.85,0.96,2024-11-27 13:23:41,47.37620616666667,8.547025166666666,1.3037609512397643,3.789701146559783,332,1.028795285254142
374,2024-11-27,13:23:59,19,970,1352.0668493891699,1801.1357813933369,1643.6700519892784,00446,4722.57229N,00832.82139E,15.3,0.0560,0.0518,0.0426,0.95,0.93,2024-11-27 13:23:59,47.37620483333333,8.547023166666667,1.3037609512397643,3.789701146559783,332,1.028795285254142
375,2024-11-27,13:24:31,19,970,1359.8429347918393,1813.771920172675,1657.2782014439501,00445,4722.57209N,00832.82087E,15.2,0.0538,0.0495,0.0401,1.02,0.93,2024-11-27 13:24:31,47.3762015,8.5470145,1.3055062804917585,3.814039943157823,332,1.028795285254142
376,2024-11-27,13:25:24,19,970,1355.9548920905047,1810.8558881466738,1657.2782014439501,00443,4722.57247N,00832.82149E,15.1,0.0533,0.0491,0.0395,1.04,0.92,2024-11-27 13:25:24,47.37620783333333,8.547024833333333,1.307251609743753,3.838705154127555,332,1.028795285254142
377,2024-11-27,13:26:59,19,970,1351.0948387138362,1810.8558881466738,1653.3901587426153,00441,4722.57297N,00832.82238E,15.0,0.0520,0.0476,0.0391,1.0,0.94,2024-11-27 13:26:59,47.376216166666666,8.547039666666667,1.3089969389957472,3.8637033051562737,332,1.028795285254142
378,2024-11-27,13:28:04,19,970,1347.2067960125014,1811.8278988220077,1652.4181480672817,00440,4722.57304N,00832.82325E,14.9,0.0512,0.0464,0.0385,1.0,0.96,2024-11-27 13:28:04,47.37621733333334,8.547054166666667,1.3107422682477414,3.8890410971360616,332,1.028795285254142
379,2024-11-27,13:29:24,19,970,1342.346742635833,1806.9678454453392,1650.4741267166141,00441,4722.57263N,00832.82185E,14.8,0.0502,0.0458,0.0379,0.98,0.95,2024-11-27 13:29:24,47.3762105,8.547030833333332,1.3124875974997359,3.9147254120828365,332,1.028795285254142
380,2024-11-27,13:29:43,19,970,1343.3187533111666,1805.0238240946717,1651.4461373919478,00440,4722.57244N,00832.82179E,14.7,0.0496,0.0457,0.0375,0.97,0.93,2024-11-27 13:29:43,47.37620733333333,8.547029833333333,1.31423292675173,3.9407633192969875,332,1.028795285254142
381,2024-11-27,13:30:14,19,970,1335.542667908497,1794.331706666001,1644.642062664612,00439,4722.57304N,00832.82288E,14.7,0.0503,0.0467,0.0382,0.96,0.92,2024-11-27 13:30:14,47.37621733333334,8.547048,1.31423292675173,3.9407633192969875,332,1.028795285254142
382,2024-11-27,13:30:52,19,970,1337.4866892591645,1798.219749367336,1648.5301053659468,00439,4722.57290N,00832.82200E,14.6,0.0490,0.0456,0.0371,0.96,0.92,2024-11-27 13:30:52,47.376215,8.547033333333333,1.3159782560037245,3.9671620817772264,332,1.028795285254142
383,2024-11-27,13:31:23,19,970,1329.7106038564948,1790.4436639646663,1642.6980413139447,00440,4722.57358N,00832.82210E,14.6,0.0497,0.0461,0.0377,0.96,0.92,2024-11-27 13:31:23,47.376226333333335,8.547035,1.3159782560037245,3.9671620817772264,332,1.028795285254142
384,2024-11-27,13:31:48,19,970,1330.6826145318284,1793.3596959906674,1646.5860840152793,00439,4722.57382N,00832.82248E,14.6,0.0489,0.0453,0.0368,0.99,0.92,2024-11-27 13:31:48,47.37623033333333,8.547041333333333,1.3159782560037245,3.9671620817772264,332,1.028795285254142
385,2024-11-27,13:32:20,18,970,1303.4663156224851,1759.339322353988,1607.7056570019315,00439,4722.57377N,00832.82242E,14.5,0.0533,0.0496,0.0424,0.8,0.95,2024-11-27 13:32:20,47.3762295,8.547040333333333,1.3177235852557188,3.993929162899784,332,1.028795285254142
386,2024-11-27,13:32:50,18,970,1315.1304437264894,1775.8635038346608,1633.9499452359414,00440,4722.57377N,00832.82267E,14.5,0.0503,0.0467,0.0380,0.98,0.92,2024-11-27 13:32:50,47.3762295,8.5470445,1.3177235852557188,3.993929162899784,332,1.028795285254142
387,2024-11-27,13:33:57,18,970,1312.2144117004884,1780.7235572113293,1632.005923885274,00438,4722.57417N,00832.82305E,14.4,0.0492,0.0449,0.0375,0.95,0.96,2024-11-27 13:33:57,47.376236166666665,8.547050833333333,1.319468914507713,4.021072233375965,332,1.028795285254142
388,2024-11-27,13:34:44,18,970,1294.7182195444818,1760.3113330293218,1605.7616356512642,00438,4722.57431N,00832.82302E,14.3,0.0513,0.0469,0.0409,0.79,0.98,2024-11-27 13:34:44,47.3762385,8.547050333333333,1.3212142437597074,4.048599178501586,332,1.028795285254142
390,2024-11-27,13:37:34,18,970,1279.1660487391428,1741.8431301979815,1606.7336463265979,00442,4722.57416N,00832.82207E,14.0,0.0498,0.0465,0.0386,0.89,0.92,2024-11-27 13:37:34,47.376236,8.5470345,1.3264502315156905,4.13356549443875,332,1.028795285254142
391,2024-11-27,13:37:57,18,970,1285.9701234664785,1755.4512796526533,1617.4257637552685,00442,4722.57391N,00832.82232E,14.0,0.0479,0.0442,0.0367,0.93,0.94,2024-11-27 13:37:57,47.376231833333335,8.547038666666667,1.3264502315156905,4.13356549443875,332,1.028795285254142
393,2024-11-27,13:39:10,18,970,1270.4179526611395,1736.0110661459794,1607.7056570019315,00439,4722.57389N,00832.82299E,13.9,0.0489,0.0455,0.0372,0.95,0.91,2024-11-27 13:39:10,47.3762315,8.547049833333332,1.3281955607676847,4.1627113541277945,332,1.028795285254142
394,2024-11-27,13:39:45,18,970,1264.5858886091373,1735.0390554706457,1604.7896249759306,00438,4722.57331N,00832.82311E,13.8,0.0490,0.0450,0.0372,0.96,0.94,2024-11-27 13:39:45,47.37622183333333,8.547051833333333,1.3299408900196792,4.192284009762307,332,1.028795285254142
